team_a,team_b,win_a,draw,win_b,dc_win_a,elo_win_a,xgb_win_a,lam_a,lam_b
Haiti,Ivory Coast,0.369053,0.275381,0.355565,0.2494178961388006,0.277246,0.5486937165260315,0.8649,1.2388
Haiti,Czech Republic,0.380093,0.268248,0.351659,0.3100005270390254,0.449647,0.3926367163658142,1.1597,1.3598
Haiti,Mexico,0.40279,0.240332,0.356878,0.12463122576640204,0.376627,0.6796915531158447,0.6436,1.7516
Haiti,South Africa,0.481444,0.246053,0.272503,0.35017658546300984,0.421548,0.6478566527366638,1.1662,1.1654
Haiti,South Korea,0.386385,0.233668,0.379948,0.13960836403893226,0.311907,0.6705774068832397,0.7412,1.8185
Haiti,France,0.242858,0.234709,0.522433,0.0970788376747833,0.196472,0.41253727674484253,0.6627,2.1249
Haiti,Iraq,0.413281,0.265941,0.320778,0.25508519990579936,0.382426,0.5827686786651611,0.8582,1.1948
Haiti,Norway,0.380702,0.223956,0.395342,0.19600383006169625,0.212806,0.6776987314224243,1.0175,1.8636
Haiti,Senegal,0.272286,0.290663,0.437051,0.17170166120404196,0.208093,0.41355249285697937,0.7405,1.5344
Haiti,Japan,0.335735,0.218247,0.446018,0.07549145968089184,0.263395,0.6307756900787354,0.5908,2.265
Haiti,Netherlands,0.264607,0.258354,0.477038,0.12676565261699654,0.274549,0.38460925221443176,0.8417,2.1668
Haiti,Sweden,0.339579,0.249406,0.411015,0.2705612289536177,0.467007,0.307628870010376,1.1785,1.6132
Haiti,Tunisia,0.370371,0.282458,0.34717,0.2403301749999089,0.351101,0.5051151514053345,0.8151,1.2064
Morocco,Algeria,0.558991,0.267687,0.173322,0.5110194620444508,0.475615,0.6660202741622925,1.2546,0.6155
Morocco,Argentina,0.45446,0.258473,0.287067,0.14681652460177952,0.486435,0.7149314284324646,0.4707,1.1239
Morocco,Austria,0.587618,0.265396,0.146985,0.5105715691109004,0.593182,0.6546879410743713,1.2263,0.587
Morocco,Jordan,0.446636,0.298955,0.254409,0.48272112060017397,0.611412,0.2894175350666046,1.1482,0.5995
Morocco,Australia,0.394042,0.306628,0.29933,0.3415699663404415,0.54547,0.3287542164325714,0.8288,0.7252
Morocco,Paraguay,0.506756,0.300025,0.193219,0.30852546823165994,0.6148,0.6088700890541077,0.7028,0.6667
Morocco,Turkey,0.590506,0.235077,0.174416,0.5327352092188442,0.485139,0.7231273651123047,1.3837,0.6714
Morocco,United States,0.39751,0.279867,0.322623,0.3623683145775724,0.634595,0.2518148720264435,0.9618,0.8297
Morocco,Belgium,0.54557,0.259263,0.195167,0.3906078186438798,0.545312,0.6890716552734375,1.0306,0.8054
Morocco,Egypt,0.447365,0.314481,0.238154,0.4546814578805995,0.506278,0.39632001519203186,0.9583,0.4745
Morocco,Iran,0.484205,0.307095,0.208701,0.37378438593148255,0.547696,0.5385996699333191,0.9208,0.7253
Morocco,New Zealand,0.436311,0.288052,0.275637,0.31920974313077216,0.659915,0.3765425682067871,0.8618,0.8737
Morocco,Bosnia and Herzegovina,0.700085,0.206552,0.093363,0.7113638562937884,0.654676,0.7237838506698608,1.7939,0.4017
Morocco,Canada,0.453482,0.348999,0.197519,0.3376253494931768,0.611275,0.4420270323753357,0.8515,0.7761
Morocco,Qatar,0.595553,0.241927,0.16252,0.6198372788549247,0.669294,0.5176706314086914,1.6397,0.5995
Morocco,Switzerland,0.490231,0.284973,0.224795,0.41585294352498536,0.533001,0.5268697738647461,1.0609,0.7436
Morocco,Brazil,0.384322,0.302973,0.312704,0.1606393788634378,0.565087,0.4553176760673523,0.5304,1.1626
Morocco,Haiti,0.630894,0.240863,0.128244,0.6452520497947066,0.588296,0.6496320962905884,1.685,0.5477
Morocco,Scotland,0.511939,0.267625,0.220436,0.5427352473038384,0.579815,0.4324429929256439,1.3057,0.5579
Morocco,Cape Verde,0.601972,0.255594,0.142434,0.6697305870282586,0.616537,0.528361976146698,1.5663,0.3692
Morocco,Saudi Arabia,0.507996,0.296469,0.195535,0.4537008596354819,0.642303,0.4572616219520569,0.9709,0.4933
Morocco,Spain,0.379476,0.299763,0.32076,0.2558033744474015,0.329756,0.5312169194221497,0.7707,1.0407
Morocco,Uruguay,0.422082,0.310151,0.267767,0.23035779742133253,0.609998,0.45814797282218933,0.5949,0.851
Morocco,Colombia,0.462479,0.275945,0.261576,0.21141175602556603,0.566362,0.6165831089019775,0.6496,1.0724
Morocco,DR Congo,0.491678,0.319274,0.189048,0.5133654093041077,0.518764,0.4512645900249481,1.0957,0.4376
Morocco,Portugal,0.505022,0.266943,0.228035,0.33607805005087915,0.532177,0.6408495306968689,0.9307,0.9003
Morocco,Uzbekistan,0.542403,0.295477,0.162119,0.4041857335050393,0.577561,0.6438001990318298,0.8693,0.5376
Morocco,Croatia,0.433399,0.305905,0.260696,0.39938920382898696,0.532364,0.390468567609787,0.9693,0.6896
Morocco,England,0.494625,0.255862,0.249513,0.2705831155706048,0.384371,0.7846832871437073,0.6893,0.8199
Morocco,Ghana,0.614331,0.26276,0.122909,0.5679918957197306,0.619948,0.6529629230499268,1.3127,0.4799
Morocco,Panama,0.467903,0.288471,0.243626,0.48946124114282985,0.575255,0.3672800064086914,1.1853,0.6169
Morocco,Curaçao,0.508767,0.26549,0.225743,0.551650062742722,0.58749,0.40994101762771606,1.2619,0.4843
Morocco,Ecuador,0.47054,0.300237,0.229223,0.23258356535674582,0.562173,0.6217281222343445,0.5412,0.7277
Morocco,Germany,0.510745,0.256963,0.232291,0.36312249317337086,0.50151,0.6542065739631653,1.046,0.9424
Morocco,Ivory Coast,0.54527,0.276662,0.178068,0.48190866618433814,0.517334,0.6248618364334106,1.0471,0.4875
Morocco,Czech Republic,0.526624,0.265188,0.208188,0.5773338828122985,0.634368,0.39874643087387085,1.404,0.5352
Morocco,Mexico,0.537638,0.294746,0.167616,0.33201889753925456,0.592571,0.6865049004554749,0.7792,0.6893
Morocco,South Africa,0.627311,0.241785,0.130903,0.602402349209958,0.619349,0.656330943107605,1.4118,0.4586
Morocco,South Korea,0.557672,0.266793,0.175535,0.36801613279235906,0.546559,0.74141526222229,0.8973,0.7157
Morocco,France,0.408139,0.285238,0.306622,0.30710100512342436,0.431895,0.48372286558151245,0.8023,0.8362
Morocco,Iraq,0.55351,0.280653,0.165837,0.48428723960572345,0.59624,0.5854100584983826,1.0389,0.4702
Morocco,Norway,0.560307,0.243033,0.19666,0.4717624591057207,0.451541,0.7239407896995544,1.2318,0.7334
Morocco,Senegal,0.44806,0.318376,0.233564,0.3962990707722677,0.446014,0.4974648654460907,0.8965,0.6039
Morocco,Japan,0.492896,0.276602,0.230502,0.26557737527859726,0.504566,0.694344699382782,0.7152,0.8914
Morocco,Netherlands,0.441322,0.309542,0.249136,0.37544362885150795,0.5149,0.44694313406944275,1.019,0.8528
Morocco,Sweden,0.488165,0.26071,0.251125,0.5548422868527172,0.643065,0.3100792467594147,1.4267,0.6349
Morocco,Tunisia,0.542528,0.293043,0.164428,0.46476725941890845,0.575593,0.5895894765853882,0.9868,0.4748
Scotland,Algeria,0.400556,0.273757,0.325687,0.309345836107022,0.245676,0.6013138890266418,1.0556,1.212
Scotland,Argentina,0.335619,0.205936,0.458445,0.048092535891974264,0.256338,0.6611073017120361,0.396,2.2131
Scotland,Austria,0.458994,0.264594,0.276412,0.3134731822994813,0.390316,0.645187497138977,1.0318,1.156
Scotland,Jordan,0.325262,0.291122,0.383617,0.2895008063157815,0.420154,0.2870112955570221,0.966,1.1804
Scotland,Australia,0.246618,0.277237,0.476145,0.17401086473801516,0.323021,0.25633886456489563,0.6974,1.428
Scotland,Paraguay,0.400116,0.264153,0.335731,0.15951609878186904,0.425993,0.6031696796417236,0.5913,1.3127
Scotland,Turkey,0.427202,0.240905,0.331893,0.31835822665812913,0.255038,0.6572586894035339,1.1642,1.322
Scotland,United States,0.28193,0.244213,0.473857,0.17635590107073199,0.462148,0.2441106140613556,0.8092,1.6338
Scotland,Belgium,0.391533,0.242247,0.36622,0.19693424015070596,0.322821,0.6231387853622437,0.8671,1.5858
Scotland,Egypt,0.297945,0.310772,0.391284,0.2879348844171209,0.277049,0.3229065537452698,0.8063,0.9343
Scotland,Iran,0.332365,0.282424,0.385211,0.19473673976184347,0.325861,0.4645301401615143,0.7748,1.4282
Scotland,New Zealand,0.322877,0.255627,0.421496,0.14628730892580832,0.51415,0.34242168068885803,0.7251,1.7205
Scotland,Bosnia and Herzegovina,0.578299,0.236983,0.184717,0.534492507093923,0.502804,0.6755537390708923,1.5093,0.791
Scotland,Canada,0.337585,0.311069,0.351346,0.16633208807287173,0.419919,0.4340745210647583,0.7164,1.5282
Scotland,Qatar,0.474071,0.25915,0.266779,0.405626077989602,0.535305,0.4913438856601715,1.3796,1.1805
Scotland,Switzerland,0.329822,0.277875,0.392303,0.22090041711338607,0.307596,0.4472563564777374,0.8926,1.4642
Scotland,Brazil,0.259655,0.240706,0.49964,0.05216871105935067,0.34899,0.3843904435634613,0.4463,2.2892
Scotland,Haiti,0.502151,0.250171,0.247678,0.4387872930773108,0.382746,0.6504934430122375,1.4177,1.0786
Scotland,Morocco,0.308391,0.272992,0.418617,0.15089103862394965,0.160185,0.5654371380805969,0.5579,1.3057
Scotland,Cape Verde,0.486773,0.275258,0.237969,0.49879498208905226,0.429024,0.5190597176551819,1.3178,0.727
Scotland,Saudi Arabia,0.392944,0.291226,0.315831,0.2839996906587365,0.477246,0.430332213640213,0.8169,0.9714
Scotland,Spain,0.273385,0.252105,0.474509,0.10013751885911985,0.134469,0.5380123257637024,0.6484,2.0492
Scotland,Uruguay,0.31552,0.256879,0.427601,0.0993970708122484,0.417744,0.43855562806129456,0.5005,1.6757
Scotland,Colombia,0.326974,0.230665,0.442361,0.07741741666427833,0.350755,0.539885938167572,0.5466,2.1116
Scotland,DR Congo,0.347541,0.320694,0.331766,0.3418350861278893,0.290919,0.3953743875026703,0.9219,0.8617
Scotland,Portugal,0.348317,0.2457,0.405983,0.1538389813608451,0.306605,0.5595186352729797,0.7831,1.7728
Scotland,Uzbekistan,0.40449,0.278938,0.316572,0.24000371569550646,0.366695,0.5850104689598083,0.7314,1.0586
Scotland,Croatia,0.279425,0.286826,0.433749,0.21614915310919774,0.30683,0.31734418869018555,0.8155,1.3578
Scotland,England,0.362145,0.225999,0.411856,0.12319510855329058,0.170155,0.7274228930473328,0.58,1.6145
Scotland,Ghana,0.487282,0.275178,0.23754,0.3804849763351331,0.435053,0.625301718711853,1.1045,0.945
Scotland,Panama,0.311061,0.276109,0.41283,0.2920998430159436,0.363348,0.2892967164516449,0.9972,1.2146
Scotland,Curaçao,0.386248,0.269299,0.344453,0.365445042523939,0.381513,0.4090439975261688,1.0618,0.9537
Scotland,Ecuador,0.33843,0.257336,0.404235,0.10952584973850041,0.344993,0.5451840758323669,0.4554,1.433
Scotland,Germany,0.352374,0.235961,0.411666,0.1662267879863999,0.271929,0.5849819779396057,0.88,1.8558
Scotland,Ivory Coast,0.392681,0.286276,0.321043,0.30711406636793254,0.289295,0.5495172142982483,0.881,0.96
Scotland,Czech Republic,0.407063,0.275613,0.317324,0.3785402796548775,0.461712,0.3923652470111847,1.1812,1.0538
Scotland,Mexico,0.422557,0.260135,0.317308,0.171812339841692,0.38936,0.6793931722640991,0.6556,1.3574
Scotland,South Africa,0.506942,0.251895,0.241163,0.41546897090995166,0.433987,0.6463683247566223,1.1879,0.9031
Scotland,South Korea,0.408155,0.252282,0.339563,0.192048397803335,0.324406,0.6709539890289307,0.755,1.4092
Scotland,France,0.261394,0.255636,0.48297,0.14250972229892261,0.206578,0.41253727674484253,0.675,1.6466
Scotland,Iraq,0.435606,0.276902,0.287492,0.3120625511777317,0.395143,0.5802706480026245,0.8741,0.9259
Scotland,Norway,0.40654,0.238563,0.354897,0.26216723513872714,0.223406,0.6776987314224243,1.0364,1.4442
Scotland,Senegal,0.293656,0.307198,0.399145,0.22504576939054385,0.218556,0.41355249285697937,0.7543,1.1891
Scotland,Japan,0.352358,0.240591,0.407051,0.11504165076028963,0.2752,0.6298177242279053,0.6018,1.7552
Scotland,Netherlands,0.287305,0.277403,0.435292,0.18227986709511132,0.286553,0.3849971890449524,0.8573,1.6792
Scotland,Sweden,0.367468,0.259065,0.373468,0.34232347110912775,0.478771,0.3070644438266754,1.2003,1.2502
Scotland,Tunisia,0.396082,0.29105,0.312868,0.295768281354506,0.363836,0.5130865573883057,0.8303,0.9349
Cape Verde,Algeria,0.337587,0.26861,0.393804,0.17098954503600425,0.19598,0.5980857014656067,0.6985,1.4538
Cape Verde,Argentina,0.311473,0.185701,0.502826,0.019626967459939904,0.205381,0.6611073017120361,0.262,2.6547
Cape Verde,Austria,0.377253,0.263273,0.359475,0.17545485249066262,0.33095,0.5986740589141846,0.6827,1.3866
Cape Verde,Jordan,0.240763,0.274868,0.484369,0.15994302720263934,0.360934,0.2251831442117691,0.6392,1.416
Cape Verde,Australia,0.201222,0.258597,0.540181,0.08793027633114897,0.266102,0.2572280168533325,0.4615,1.7129
Cape Verde,Paraguay,0.327238,0.255486,0.417275,0.08229780199688479,0.366894,0.5239503979682922,0.3913,1.5747
Cape Verde,Turkey,0.362522,0.233792,0.403686,0.172775454581568,0.20423,0.656968891620636,0.7703,1.5858
Cape Verde,United States,0.23313,0.224209,0.54266,0.08532369100226872,0.404495,0.24102109670639038,0.5355,1.9598
Cape Verde,Belgium,0.340195,0.225914,0.433891,0.09695029707603968,0.265914,0.6209732294082642,0.5738,1.9023
Cape Verde,Egypt,0.241067,0.306127,0.452806,0.16713955421347865,0.223881,0.3223509192466736,0.5335,1.1208
Cape Verde,Iran,0.282777,0.265232,0.451991,0.09904965477836335,0.268763,0.46321946382522583,0.5127,1.7132
Cape Verde,New Zealand,0.281987,0.232382,0.485631,0.06875094328664567,0.460767,0.3448123633861542,0.4798,2.0638
Cape Verde,Bosnia and Herzegovina,0.502383,0.249408,0.248209,0.3469828886020495,0.448261,0.6867719888687134,0.9987,0.9488
Cape Verde,Canada,0.268704,0.293863,0.437434,0.08204721491332014,0.360695,0.37217971682548523,0.474,1.8331
Cape Verde,Qatar,0.400453,0.260835,0.338712,0.23372859947910954,0.484438,0.4915132224559784,0.9129,1.4161
Cape Verde,Switzerland,0.276975,0.262642,0.460383,0.11249170474202878,0.251754,0.44804278016090393,0.5906,1.7564
Cape Verde,Brazil,0.233098,0.221101,0.545801,0.020940689142493172,0.290685,0.3860160708427429,0.2953,2.7461
Cape Verde,Haiti,0.389886,0.271296,0.338818,0.26090554105473324,0.323466,0.5590872764587402,0.9381,1.2938
Cape Verde,Morocco,0.273054,0.252744,0.474202,0.07777756688407542,0.123463,0.5660753846168518,0.3692,1.5663
Cape Verde,Scotland,0.288024,0.271591,0.440385,0.19727082624450715,0.310976,0.3546993136405945,0.727,1.3178
Cape Verde,Saudi Arabia,0.33528,0.286873,0.377847,0.16341984847501426,0.42056,0.4301174283027649,0.5406,1.1652
Cape Verde,Spain,0.24541,0.229305,0.525284,0.0430873926244143,0.102599,0.5398533344268799,0.4291,2.4581
Cape Verde,Uruguay,0.254272,0.233906,0.511822,0.04649716502725604,0.358483,0.3680936396121979,0.3312,2.0101
Cape Verde,Colombia,0.296429,0.207858,0.495713,0.032598916362387896,0.292375,0.5434616804122925,0.3617,2.533
Cape Verde,DR Congo,0.284202,0.322611,0.393187,0.20469323660379643,0.236448,0.39362409710884094,0.61,1.0336
Cape Verde,Portugal,0.305166,0.225095,0.469739,0.07167421248248533,0.250838,0.5619300603866577,0.5182,2.1266
Cape Verde,Uzbekistan,0.348053,0.270818,0.381129,0.1338586739150862,0.30776,0.5764216780662537,0.484,1.2699
Cape Verde,Croatia,0.228977,0.272593,0.49843,0.11237302169013363,0.251046,0.3202224671840668,0.5396,1.6288
Cape Verde,England,0.332152,0.204073,0.463776,0.05882992888922834,0.131666,0.7356026768684387,0.3838,1.9367
Cape Verde,Ghana,0.417589,0.278666,0.303744,0.22702803282021441,0.376203,0.6249240040779114,0.7308,1.1335
Cape Verde,Panama,0.247474,0.269219,0.483307,0.16041344156472723,0.304511,0.2851177155971527,0.6599,1.457
Cape Verde,Curaçao,0.286519,0.275739,0.437742,0.21658371335138676,0.322252,0.3243374228477478,0.7026,1.144
Cape Verde,Ecuador,0.303435,0.235198,0.461367,0.05426706149920985,0.286866,0.5463159084320068,0.3013,1.719
Cape Verde,Germany,0.306406,0.215596,0.477999,0.07643733143745685,0.219278,0.5845628380775452,0.5823,2.2261
Cape Verde,Ivory Coast,0.333573,0.28308,0.383347,0.17839093752269697,0.23497,0.551193118095398,0.5829,1.1516
Cape Verde,Czech Republic,0.335544,0.278809,0.385647,0.2210844352846884,0.404034,0.38991832733154297,0.7816,1.2641
Cape Verde,Mexico,0.355791,0.251706,0.392503,0.08809920731954447,0.330003,0.6227309107780457,0.4338,1.6283
Cape Verde,South Africa,0.437495,0.256702,0.305804,0.25291177790188596,0.375103,0.6550878882408142,0.786,1.0833
Cape Verde,South Korea,0.359378,0.235047,0.405576,0.09799473634536526,0.267399,0.670232892036438,0.4996,1.6904
Cape Verde,France,0.223016,0.233458,0.543526,0.06797966078208108,0.162195,0.41210490465164185,0.4467,1.9752
Cape Verde,Iraq,0.343247,0.285648,0.371104,0.18279397164301792,0.335747,0.49726930260658264,0.5784,1.1106
Cape Verde,Norway,0.349214,0.22576,0.425026,0.1360373313153719,0.176605,0.6760907173156738,0.6858,1.7323
Cape Verde,Senegal,0.245983,0.292482,0.461535,0.12157459443436047,0.172432,0.4163161814212799,0.4991,1.4263
Cape Verde,Japan,0.316344,0.218397,0.465259,0.05310782332266089,0.222216,0.6305271983146667,0.3982,2.1055
Cape Verde,Netherlands,0.241949,0.258638,0.499414,0.08752788400340412,0.232477,0.39187365770339966,0.5673,2.0142
Cape Verde,Sweden,0.299385,0.256245,0.44437,0.1900593814394097,0.422194,0.30818435549736023,0.7943,1.4996
Cape Verde,Tunisia,0.332575,0.292103,0.375322,0.17207451502054946,0.304985,0.5017417073249817,0.5494,1.1214
Saudi Arabia,Algeria,0.384838,0.288776,0.326386,0.3367136282363682,0.158982,0.5990963578224182,0.9333,0.9012
Saudi Arabia,Argentina,0.318162,0.230249,0.451589,0.06843049678669758,0.167154,0.6626074910163879,0.3502,1.6457
Saudi Arabia,Austria,0.41876,0.284357,0.296883,0.3391454293710062,0.281665,0.5954287052154541,0.9123,0.8596
Saudi Arabia,Jordan,0.278841,0.300711,0.420449,0.3157636513260861,0.310573,0.22084464132785797,0.8542,0.8778
Saudi Arabia,Australia,0.227911,0.297581,0.474507,0.20240202057758014,0.22125,0.25650832056999207,0.6166,1.0619
Saudi Arabia,Paraguay,0.342528,0.30231,0.355163,0.18413873462459487,0.316396,0.5086438059806824,0.5228,0.9761
Saudi Arabia,Turkey,0.412155,0.254772,0.333074,0.3489310923523707,0.166151,0.6555210947990417,1.0293,0.983
Saudi Arabia,United States,0.234066,0.260514,0.50542,0.20934147311617174,0.353728,0.16699253022670746,0.7155,1.2149
Saudi Arabia,Belgium,0.373637,0.262263,0.364101,0.23039577920543472,0.221079,0.6207670569419861,0.7667,1.1792
Saudi Arabia,Egypt,0.277558,0.325582,0.396859,0.3060081814938825,0.183392,0.3220245838165283,0.7129,0.6948
Saudi Arabia,Iran,0.313562,0.301056,0.385382,0.22451734536794177,0.223675,0.4634689390659332,0.685,1.062
Saudi Arabia,New Zealand,0.306154,0.274439,0.419407,0.17813639369734235,0.411602,0.3452867567539215,0.6411,1.2793
Saudi Arabia,Bosnia and Herzegovina,0.555393,0.238563,0.206044,0.5422988575229593,0.398526,0.6854048371315002,1.3345,0.5882
Saudi Arabia,Canada,0.292959,0.334488,0.372553,0.1963171715740622,0.31034,0.3692689538002014,0.6334,1.1363
Saudi Arabia,Qatar,0.453156,0.272431,0.274412,0.4311248708983105,0.436697,0.4859018623828888,1.2198,0.8778
Saudi Arabia,Switzerland,0.313363,0.295445,0.391192,0.25293050610988416,0.208258,0.4482477605342865,0.7892,1.0888
Saudi Arabia,Brazil,0.2376,0.266826,0.495575,0.0743942625295889,0.243821,0.38385435938835144,0.3946,1.7023
Saudi Arabia,Haiti,0.44468,0.274309,0.281012,0.4602048419206095,0.274547,0.5581949353218079,1.2535,0.802
Saudi Arabia,Morocco,0.300077,0.292175,0.407748,0.17465805650380828,0.097697,0.5681715607643127,0.4933,0.9709
Saudi Arabia,Scotland,0.334312,0.285831,0.379857,0.3685351836317136,0.262754,0.3564451336860657,0.9714,0.8169
Saudi Arabia,Cape Verde,0.428863,0.292487,0.27865,0.5050651300963686,0.31944,0.44063636660575867,1.1652,0.5406
Saudi Arabia,Spain,0.269504,0.274466,0.45603,0.13068177608500023,0.080618,0.5398533344268799,0.5733,1.5238
Saudi Arabia,Uruguay,0.266018,0.28153,0.452451,0.12437364263402657,0.308187,0.36531513929367065,0.4425,1.246
Saudi Arabia,Colombia,0.307167,0.254169,0.438664,0.10425249771888417,0.245388,0.5412521362304688,0.4833,1.5702
Saudi Arabia,DR Congo,0.324993,0.334137,0.34087,0.35708283227416654,0.194543,0.39336350560188293,0.8151,0.6407
Saudi Arabia,Portugal,0.333567,0.266259,0.400174,0.187427699543986,0.207433,0.5635170936584473,0.6924,1.3182
Saudi Arabia,Uzbekistan,0.379089,0.298239,0.322672,0.2615639563007504,0.259735,0.5774815082550049,0.6467,0.7872
Saudi Arabia,Croatia,0.262603,0.305769,0.431628,0.2453473336154497,0.20762,0.3198867440223694,0.7211,1.0097
Saudi Arabia,England,0.356052,0.249004,0.394944,0.15044819163142614,0.104478,0.7352761030197144,0.5128,1.2006
Saudi Arabia,Ghana,0.44001,0.292798,0.267193,0.3984841762626815,0.325542,0.5644461512565613,0.9766,0.7027
Saudi Arabia,Panama,0.288821,0.291966,0.419213,0.3194160327210711,0.256692,0.28467443585395813,0.8817,0.9032
Saudi Arabia,Curaçao,0.330792,0.286689,0.38252,0.3839772844499203,0.273396,0.32474491000175476,0.9388,0.7092
Saudi Arabia,Ecuador,0.317074,0.281409,0.401518,0.13170353798561008,0.240289,0.5462128520011902,0.4026,1.0656
